t	S1	S2	S3	S4	S5	S6	S7
8.039019509754878001e+00	1.304398790323742396e+00	1.078560836749294705e+00	1.025995368165199817e-01	1.611191372503880392e-01	1.722838490534510381e-01	1.153642571253521876e+00	5.418000363200360658e-02
8.044022011005502293e+00	1.273828781876485294e+00	1.125868499212232088e+00	1.050273239011342841e-01	1.646832663178552092e-01	1.739973060678679240e-01	8.917774797561309752e-01	5.439736603358918954e-02
8.049024512256128361e+00	1.238656027207999832e+00	1.180537032202445324e+00	1.076614678660896413e-01	1.685644324868760258e-01	1.798017830033001307e-01	9.812619774995405830e-01	5.463537412042157593e-02
8.054027013506752652e+00	1.197196045586127688e+00	1.245616354594411002e+00	1.105597325520834839e-01	1.728413178697682795e-01	1.839338587077886666e-01	8.375534744370456419e-01	5.489599422542092849e-02
8.059029514757378720e+00	1.146540398680404360e+00	1.326456149596755285e+00	1.138125117221242544e-01	1.776339778930372260e-01	1.766036903736436237e-01	7.143195485628173191e-01	5.518179094587796069e-02
8.064032016008003012e+00	1.081184291063653324e+00	1.433325565303671834e+00	1.175728617839282564e-01	1.831409820021819290e-01	1.819703558052070125e-01	6.613705088153594147e-01	5.549628941713841829e-02
8.069034517258629080e+00	9.907341332669581391e-01	1.585736470589002911e+00	1.221159847598311532e-01	1.897200000972540657e-01	1.875780522771664793e-01	4.746111758051508867e-01	5.584469757295816572e-02
8.074037018509255148e+00	8.733353582978968799e-01	1.785479249524114742e+00	1.277901337365168755e-01	1.979377020710301749e-01	1.925699019916232158e-01	3.396113789849251052e-01	5.623519281609047626e-02
8.079039519759879440e+00	7.791337706838287192e-01	1.932099921985993340e+00	1.341242110320480518e-01	2.078615277200336897e-01	1.971354479223069722e-01	1.064666337016875325e-01	5.667853941801959117e-02
8.084042021010505508e+00	7.211042639586416891e-01	2.002390202193206736e+00	1.399126061274302002e-01	2.185787968963704420e-01	1.937619853110006396e-01	2.384038406153660694e-01	5.718221153143896590e-02
8.089044522261129799e+00	6.798404742779118326e-01	2.037184920289443202e+00	1.446984585140334290e-01	2.292932974458090079e-01	1.997540680360858634e-01	1.086707669381824781e-01	5.774759542642574073e-02
8.094047023511755867e+00	6.452023218871613119e-01	2.057675667681249543e+00	1.485638642813915111e-01	2.395924999840342018e-01	2.018225055584097483e-01	7.117853983141129992e-02	5.837222093513264737e-02
8.099049524762380159e+00	6.131011087492590494e-01	2.072442251472146779e+00	1.517260512593810728e-01	2.493041223697876063e-01	1.951708301301529058e-01	1.745926665291624158e-01	5.905184485931000427e-02
8.104052026013006227e+00	5.819215402682860194e-01	2.084900965173531517e+00	1.543916484865503203e-01	2.583858542436933692e-01	2.091827275076366122e-01	1.653047004573477974e-01	5.978164368007311824e-02
8.109054527263632295e+00	5.510545198115175403e-01	2.096361384214380674e+00	1.567207433505899139e-01	2.668593593133498643e-01	1.988050217545072607e-01	1.055676980442832313e-01	6.055682846531873498e-02
8.114057028514256587e+00	5.203078076042005895e-01	2.107257969200802883e+00	1.588267942603671934e-01	2.747729035892036986e-01	1.998259002574877541e-01	2.024514794873431833e-01	6.137292436762523118e-02
8.119059529764882654e+00	4.896652081470056483e-01	2.117655700605158842e+00	1.607860354768886890e-01	2.821813461761404351e-01	1.923833124376141124e-01	1.742876877402166347e-01	6.222586568043069616e-02
8.124062031015506946e+00	4.591882500262746136e-01	2.127458326688521417e+00	1.626475696572891316e-01	2.891362095187023362e-01	1.894785767344731309e-01	1.525179769589947720e-01	6.311199597860725485e-02
8.129064532266133014e+00	4.289774866069787085e-01	2.136491919929658145e+00	1.644416232609962059e-01	2.956813394248205551e-01	1.905257888499929664e-01	3.683689825141404084e-01	6.402802410112093390e-02
8.134067033516757306e+00	3.991591484637740939e-01	2.144535309495184006e+00	1.661856090935114605e-01	3.018514870081931423e-01	1.899035340858939436e-01	2.933019291488032643e-01	6.497096333004512281e-02
8.139069534767383374e+00	3.698828324421659652e-01	2.151327392030797814e+00	1.678883122622776281e-01	3.076722779258006524e-01	1.938713896131069869e-01	2.560146733140489794e-01	6.593806745288828541e-02
8.144072036018009442e+00	3.413242820028850044e-01	2.156563873973778467e+00	1.695526440601331231e-01	3.131607166100981998e-01	1.867864793779270005e-01	1.417365371376638761e-01	6.692676966874620825e-02
8.149074537268633733e+00	3.136907972397840472e-01	2.159888722344641021e+00	1.711773607677340991e-01	3.183257706065097947e-01	1.916300527440556178e-01	3.672222240325710985e-01	6.793462611956646580e-02
8.154077038519259801e+00	2.872281121838328177e-01	2.160882856908578731e+00	1.727580570747837552e-01	3.231688096309461855e-01	1.841061556448536640e-01	2.139875596147247649e-01	6.895926366224082449e-02
8.159079539769884093e+00	2.622276440109171936e-01	2.159052387217981206e+00	1.742876577180211273e-01	3.276838117350254764e-01	1.861254329820019593e-01	3.111517531391099212e-01	6.999833055489519673e-02
8.164082041020510161e+00	2.390319035611883636e-01	2.153820801883369551e+00	1.757565892540218777e-01	3.318573497650459392e-01	1.844824392033570792e-01	3.300689987118765600e-01	7.104944847973687638e-02
8.169084542271134453e+00	2.180333165845614041e-01	2.144534348284059533e+00	1.771527973511785869e-01	3.356684906836513438e-01	1.831899905432615439e-01	4.398905286666284220e-01	7.211016481335054407e-02
8.174087043521760521e+00	1.996576385876032422e-01	2.130497491719285375e+00	1.784618273074282391e-01	3.390889212586883361e-01	1.780499534243479287e-01	4.354052484537924705e-01	7.317790555476903769e-02
8.179089544772386589e+00	1.843199798110636278e-01	2.111060959813048310e+00	1.796672754379115555e-01	3.420838689899751150e-01	1.904175713231764933e-01	3.039622432562020249e-01	7.424993183176593903e-02
8.184092046023010880e+00	1.723469129426045965e-01	2.085773245111897545e+00	1.807519792981079620e-01	3.446145906813293247e-01	1.791188605549433044e-01	5.442966567232876418e-01	7.532330780132928671e-02
8.189094547273636948e+00	1.638813793590340184e-01	2.054560280501565028e+00	1.817001374241783984e-01	3.466429841595455308e-01	1.728677038480982975e-01	5.250464552168936372e-01	7.639489180928732415e-02
8.194097048524261240e+00	1.588199348414886525e-01	2.017834832342026985e+00	1.824999548374136860e-01	3.481378157788238004e-01	1.736211404405078595e-01	7.571687388854535516e-01	7.746136340866002779e-02
8.199099549774887308e+00	1.568304218419796503e-01	1.976443804081351230e+00	1.831457551931194860e-01	3.490806403765484012e-01	1.785870236416880197e-01	6.727107630398796445e-01	7.851929033782084622e-02
8.204102051025513376e+00	1.574445002714290331e-01	1.931470536654320114e+00	1.836385229642406580e-01	3.494690983344366786e-01	1.747646319386790548e-01	8.295903933600776714e-01	7.956522535862262102e-02
8.209104552276137667e+00	1.601669955068612816e-01	1.884011499469728124e+00	1.839847542696987914e-01	3.493166339094750383e-01	1.736410953608718000e-01	7.880411686883079803e-01	8.059581127477916107e-02
8.214107053526763735e+00	1.645511270516960833e-01	1.835028213279974008e+00	1.841944093421607753e-01	3.486495331681138121e-01	1.688846380900619892e-01	8.585948695752930737e-01	8.160787283612254417e-02
8.219109554777388027e+00	1.702294194870729305e-01	1.785291552604137300e+00	1.842788908927960323e-01	3.475029267626321139e-01	1.590409866776661962e-01	9.035567206751172753e-01	8.259848407594704012e-02
8.224112056028014095e+00	1.769146634087950531e-01	1.735386855325503630e+00	1.842495612825992002e-01	3.459170209280055253e-01	1.649715120498557452e-01	9.839804599651005290e-01	8.356500899315684461e-02
8.229114557278638387e+00	1.843878766833269844e-01	1.685744368905336410e+00	1.841168758932864857e-01	3.439341268058844769e-01	1.613472812798693035e-01	1.142978133827355913e+00	8.450511978573496674e-02
8.234117058529264455e+00	1.924834791531105094e-01	1.636674063097815823e+00	1.838900028409202470e-01	3.415965746641253520e-01	1.589718605521298900e-01	1.238827649841155232e+00	8.541679844536409494e-02
8.239119559779890523e+00	2.010760919411703207e-01	1.588395995975095509e+00	1.835767461463358174e-01	3.389453622297385893e-01	1.613956431820306736e-01	1.023462977853919931e+00	8.629832747695408146e-02
8.244122061030514814e+00	2.100701511496866625e-01	1.541064028111595263e+00	1.831836368761058098e-01	3.360193593778520449e-01	1.627313672107338904e-01	1.289845070894789059e+00	8.714827378444188477e-02
8.249124562281140882e+00	2.193920951032796995e-01	1.494783611678327961e+00	1.827160932186779052e-01	3.328548839267434500e-01	1.548154864202427317e-01	1.340752425086513044e+00	8.796546902756788300e-02
8.254127063531765174e+00	2.289846691260814804e-01	1.449624759987132805e+00	1.821785971720361885e-01	3.294855215012386096e-01	1.601902422065614173e-01	1.387333560723734038e+00	8.874898843283238192e-02
8.259129564782391242e+00	2.388027957654087208e-01	1.405631454780774892e+00	1.815748646718282067e-01	3.259421025167805186e-01	1.551552621853978242e-01	1.650035502116431907e+00	8.949812925498877580e-02
8.264132066033015533e+00	2.488105758715630222e-01	1.362828478358320661e+00	1.809079941866166275e-01	3.222527706980805595e-01	1.466725572433292824e-01	1.424410943412779185e+00	9.021238977340635679e-02
8.269134567283641601e+00	2.589790968002237403e-01	1.321226404133973631e+00	1.801805927867397294e-01	3.184431049795802271e-01	1.508846255021764893e-01	1.701650883708918371e+00	9.089144922796459081e-02
8.274137068534267669e+00	2.692848267027421749e-01	1.280825246031301656e+00	1.793948796926735645e-01	3.145362695907517603e-01	1.483448950137027378e-01	1.665357194951819997e+00	9.153514895992696798e-02
8.279139569784891961e+00	2.797084208420471119e-01	1.241617162204723623e+00	1.785527705203069082e-01	3.105531759506772183e-01	1.430373881505531686e-01	1.745846878999649077e+00	9.214347485847122765e-02
8.284142071035518029e+00	2.902338222826585379e-01	1.203588481175097424e+00	1.776559455437381752e-01	3.065126469936894638e-01	1.499418370280900525e-01	1.910741893472503339e+00	9.271654111315183466e-02
8.289144572286142321e+00	3.008475971336594945e-01	1.166721187440946439e+00	1.767059037720424275e-01	3.024315783369957988e-01	1.443363184900696705e-01	1.970348510476771287e+00	9.325457533707558200e-02
8.294147073536768389e+00	3.115383976083005435e-01	1.130994112220173431e+00	1.757040076740315204e-01	2.983250917403428848e-01	1.411396658022229522e-01	1.817375276013934560e+00	9.375790483440599177e-02
8.299149574787392680e+00	3.222965685701918992e-01	1.096383790835909755e+00	1.746515186818358434e-01	2.942066819470417482e-01	1.372040492266492773e-01	1.920181950633406354e+00	9.422694411277901527e-02
8.304152076038018748e+00	3.331138352516337386e-01	1.062865134275854384e+00	1.735496258866223995e-01	2.900883533883117926e-01	1.385491970576967768e-01	1.942680895750315662e+00	9.466218348767613255e-02
8.309154577288644816e+00	3.439830558707187569e-01	1.030411950288148137e+00	1.723994691762800180e-01	2.859807473317326210e-01	1.391612491093572046e-01	1.924840178954351222e+00	9.506417872550372572e-02
8.314157078539269108e+00	3.548980249272362664e-01	9.989973478178569843e-01	1.712021584588422907e-01	2.818932604201622727e-01	1.346234822856658686e-01	1.983170876031044250e+00	9.543354161255750145e-02
8.319159579789895176e+00	3.658533216554097356e-01	9.685940377484589803e-01	1.699587887695336585e-01	2.778341539861018950e-01	1.324514920056765743e-01	2.058627722342039945e+00	9.577093144398894642e-02
8.324162081040519467e+00	3.768441767448388324e-01	9.391745927984563869e-01	1.686704530731589213e-01	2.738106546357778059e-01	1.299785475102417653e-01	2.104103601965039871e+00	9.607704727542858147e-02
8.329164582291145535e+00	3.878663730675278587e-01	9.107116291105801231e-01	1.673382524884543254e-01	2.698290476065482446e-01	1.378084641404401234e-01	2.051309292411929608e+00	9.635262094376002839e-02
8.334167083541769827e+00	3.989161621732029706e-01	8.831779528787653266e-01	1.659633045552043051e-01	2.658947622275395495e-01	1.231287378151354472e-01	2.156468485946259506e+00	9.659841077879227633e-02
8.339169584792395895e+00	4.099901936069344499e-01	8.565466787015439953e-01	1.645467501204700422e-01	2.620124507636961142e-01	1.250429605869089189e-01	2.130404692437171121e+00	9.681519591305487449e-02
8.344172086043021963e+00	4.210854581300350064e-01	8.307913170178377049e-01	1.630897584691833879e-01	2.581860605164188471e-01	1.334212563373863292e-01	2.154497186419159327e+00	9.700377119215150556e-02
8.349174587293646255e+00	4.321992404753292605e-01	8.058858408859324030e-01	1.615935315098810110e-01	2.544189001522383364e-01	1.293206265148714451e-01	2.248197029157979365e+00	9.716494261113196862e-02
8.354177088544272323e+00	4.433290787326743532e-01	7.818047388344887549e-01	1.600593071174283011e-01	2.507137008296975722e-01	1.256763719248388256e-01	2.287564494672636339e+00	9.729952321148378769e-02
8.359179589794896614e+00	4.544727303744463542e-01	7.585230537364988646e-01	1.584883614172075128e-01	2.470726720731026282e-01	1.253506950122332264e-01	2.243503221690045901e+00	9.740832942371284442e-02
8.364182091045522682e+00	4.656281432911281160e-01	7.360164114212163211e-01	1.568820104216654965e-01	2.434975531795995074e-01	1.313001195463267268e-01	2.239272570639436744e+00	9.749217780350960538e-02
8.369184592296146974e+00	4.767934341204022597e-01	7.142610338193124964e-01	1.552416106937424822e-01	2.399896592604029433e-01	1.211298250086065009e-01	2.348424567726026702e+00	9.755188223747007781e-02
8.374187093546773042e+00	4.879668640568428084e-01	6.932337593243642626e-01	1.535685600517719962e-01	2.365499255843083459e-01	1.166720697685260932e-01	2.347454554022132989e+00	9.758825127594354665e-02
8.379189594797399110e+00	4.991468223475185595e-01	6.729120467146444406e-01	1.518642972583028883e-01	2.331789463623415437e-01	1.228736858282421102e-01	2.472423346397087940e+00	9.760208595319684599e-02
8.384192096048023402e+00	5.103318105503321656e-01	6.532739782138724527e-01	1.501303014504813405e-01	2.298770113077988064e-01	1.259634170210063020e-01	2.433068442815423005e+00	9.759417778803011756e-02
8.389194597298649470e+00	5.215204296520237204e-01	6.342982574442823651e-01	1.483680910471664727e-01	2.266441382808799809e-01	1.199006412659918419e-01	2.387386649667688765e+00	9.756530711712793624e-02
8.394197098549273761e+00	5.327113678060715340e-01	6.159642070328259500e-01	1.465792224678400257e-01	2.234801041089728435e-01	1.203571416786486381e-01	2.366198188623341192e+00	9.751624156561319867e-02
8.399199599799899829e+00	5.439033906815711195e-01	5.982517613902562648e-01	1.447652883492138443e-01	2.203844718145986648e-01	1.175224708267339629e-01	2.524267289082487764e+00	9.744773482461140113e-02
8.404202101050525897e+00	5.550953320841982563e-01	5.811414597881271460e-01	1.429279155688763236e-01	2.173566166296334035e-01	1.148715993903735716e-01	2.458314586779415389e+00	9.736052552362546575e-02
8.409204602301150189e+00	5.662860865574922409e-01	5.646144361179602500e-01	1.410687628879713218e-01	2.143957487654008509e-01	1.163445219468536851e-01	2.508532722129130477e+00	9.725533636936088688e-02
8.414207103551776257e+00	5.774746020058518781e-01	5.486524093088752663e-01	1.391895185662483381e-01	2.115009351252665204e-01	1.126673238183164283e-01	2.625480759860664648e+00	9.713287335462489347e-02
8.419209604802400548e+00	5.886598739469965924e-01	5.332376712177361311e-01	1.372918975687000553e-01	2.086711182837555079e-01	1.172663225697540418e-01	2.540686793008447797e+00	9.699382519689681015e-02
8.424212106053026616e+00	5.998409396743694666e-01	5.183530754299070509e-01	1.353776387365193679e-01	2.059051347550547029e-01	1.189711044004622131e-01	2.482647855976929829e+00	9.683886281875364599e-02
8.429214607303650908e+00	6.110168736622747510e-01	5.039820242660261185e-01	1.334485016763218290e-01	2.032017308223501850e-01	1.041814364675149596e-01	2.500718080340510685e+00	9.666863902649167062e-02
8.434217108554276976e+00	6.221867825188005519e-01	4.901084573033306913e-01	1.315062637313790528e-01	2.005595784035574536e-01	1.036297502927845116e-01	2.611184405695133215e+00	9.648378816987214501e-02
8.439219609804903044e+00	6.333498022561780960e-01	4.767168361003173982e-01	1.295527163896072198e-01	1.979772868440520250e-01	1.096177085793983014e-01	2.573269416871533988e+00	9.628492614079672829e-02
8.444222111055527336e+00	6.445050951243040949e-01	4.637921303976845766e-01	1.275896617937169464e-01	1.954534147362296248e-01	1.113051632129755664e-01	2.617677219779838804e+00	9.607265035094132710e-02
8.449224612306153404e+00	6.556518432055089551e-01	4.513198111556918080e-01	1.256189100905737432e-01	1.929864860095724943e-01	1.032522599795314550e-01	2.713569291339916312e+00	9.584753930547074141e-02
8.454227113556777695e+00	6.667892487537934176e-01	4.392858313404707782e-01	1.236422750190293435e-01	1.905749951782877705e-01	1.045123324572285045e-01	2.728506088417430142e+00	9.561015313080803435e-02
8.459229614807403763e+00	6.779165309865031741e-01	4.276766139525296495e-01	1.216615704959159161e-01	1.882174175622003398e-01	1.038677607201150543e-01	2.546217715675433535e+00	9.536103363362113949e-02
8.464232116058028055e+00	6.890329217052856281e-01	4.164790425565403353e-01	1.196786076537126042e-01	1.859122211064009600e-01	1.024668526343452124e-01	2.583648731659456299e+00	9.510070419377926465e-02
8.469234617308654123e+00	7.001376654947235600e-01	4.056804444905862117e-01	1.176951903774765412e-01	1.836578697117587089e-01	1.034217175045639980e-01	2.638520486235016893e+00	9.482967040330526898e-02
8.474237118559280191e+00	7.112300166424383452e-01	3.952685800610814537e-01	1.157131121092468268e-01	1.814528321235928110e-01	9.451177942367559870e-02	2.658017707220631909e+00	9.454842017709062796e-02
8.479239619809904482e+00	7.223092364963091816e-01	3.852316314637631023e-01	1.137341525928197983e-01	1.792955896842684527e-01	9.618448580893168565e-02	2.531710793392738523e+00	9.425742394305386407e-02
8.484242121060530550e+00	7.333745931972601717e-01	3.755581884848998020e-01	1.117600736236625258e-01	1.771846388152481244e-01	9.478752907691358198e-02	2.757647702258348321e+00	9.395713529647925499e-02
8.489244622311154842e+00	7.444253590427367673e-01	3.662372381510792252e-01	1.097926161487075419e-01	1.751184987389892145e-01	9.225825744062862710e-02	2.792631359670735058e+00	9.364799115864536061e-02
8.494247123561780910e+00	7.554608089922489889e-01	3.572581532004415750e-01	1.078334968276346562e-01	1.730957160670721084e-01	9.761890604078608813e-02	2.621319576205725532e+00	9.333041219489207618e-02
8.499249624812405202e+00	7.664802199115050563e-01	3.486106799958509916e-01	1.058844042395037099e-01	1.711148670518591874e-01	9.887612546852186934e-02	2.727096014551955161e+00	9.300480341683660390e-02
8.504252126063031270e+00	7.774828684842292059e-01	3.402849283245730772e-01	1.039469962217318688e-01	1.691745631401349870e-01	9.562430786329913224e-02	2.648103726462037510e+00	9.267155445268861202e-02
8.509254627313657338e+00	7.884680302701186916e-01	3.322713604115220543e-01	1.020228964598774296e-01	1.672734533763773068e-01	9.421047798244683302e-02	2.568916386150931874e+00	9.233104009793895173e-02
8.514257128564281629e+00	7.994349787515953043e-01	3.245607802852610857e-01	1.001136912595226719e-01	1.654102266036164559e-01	9.482103287586496343e-02	2.593743043949395144e+00	9.198362085859596027e-02
8.519259629814907697e+00	8.103829836899917316e-01	3.171443239862603569e-01	9.822092718163821790e-02	1.635836154317020508e-01	8.903858480098791883e-02	2.563265902989007028e+00	9.162964329157957666e-02
8.524262131065531989e+00	8.213113104342155690e-01	3.100134494695241938e-01	9.634610786157959961e-02	1.617923971261521765e-01	9.006297039922478431e-02	2.570613456355526072e+00	9.126944062248286416e-02
